timestamp,price_close
1655049599,1.0000721463
1655063999,1.0000279927
1655078399,1.0000485422
1655092799,1.00046296
1655107199,1.0002435269
1655121599,1.000594844
1655135999,1.0006420343
1655150399,1.0003746329
1655164799,1.0004335005
1655179199,1.0005163186
1655193599,1.0004676178
1655207999,1.0004071361
1655222399,1.0004401357
1655236799,1.0004844449
1655251199,1.0007282619
1655265599,1.0001049517
1655279999,1.0000826153
1655294399,1.0004221045
1655308799,1.0005324899
1655323199,1.0001968654
1655337599,1.0007043062
1655351999,1.0001299281
1655366399,0.9999775834
1655380799,0.9999588939
1655395199,0.9998978365
1655409599,1.0003184269
1655423999,1.0003675511
1655438399,1.0001520001
1655452799,1.0004327871
1655467199,1.000213459
1655481599,1.0002517117
1655495999,1.0002323291
1655510399,1.000208097
1655524799,1.0003624294
1655539199,1.0000051662
1655553599,1.0004527675
1655567999,1.0002925452
1655582399,1.0003168344
1655596799,1.0003150078
1655611199,1.0004114294
1655625599,1.0003168815
1655639999,1.0005400838
1655654399,1.0003823678
1655668799,1.0004660961
1655683199,1.0004040894
1655697599,1.0002987874
1655711999,1.0002411093
1655726399,1.0006040895
1655740799,1.0002227603
1655755199,1.000625167
1655769599,1.0001518457
1655783999,1.0007441284
1655798399,1.0002948119
1655812799,1.0001332152
1655827199,1.0000573203
1655841599,1.0001713236
1655855999,0.9999428106
1655870399,1.000142734
1655884799,0.9999702443
1655899199,1.0002907042
1655913599,1.0001452823
1655927999,1.0004230482
1655942399,1.0001075935
1655956799,0.9998848255
1655971199,1.0003135428
1655985599,1.0000662843
1655999999,1.0001020811
1656014399,1.0006006288
1656028799,1.0005388769
1656043199,1.0001086088
1656057599,1.000307404
1656071999,1.0000068352
1656086399,1.0002358041
1656100799,1.0002276293
1656115199,0.9998639466
1656129599,1.0000971465
1656143999,1.0002089945
1656158399,1.0002223898
1656172799,1.0001367282
1656187199,0.9999962167
1656201599,1.0001037896
1656215999,1.0001163354
1656230399,1.0002238525
1656244799,1.0005708067
1656259199,1.0001102789
1656273599,1.0000103706
1656287999,0.9998131118
1656302399,0.9999903454
1656316799,1.0001149606
1656331199,1.0000784379
1656345599,1.000237439
1656359999,1.0000534439
1656374399,1.0001656887
1656388799,1.0004456864
1656403199,1.0001954326
1656417599,1.0003159041
1656431999,0.9999637776
1656446399,1.0003945804
1656460799,1.0001403925
1656475199,1.0002354603
1656489599,1.0002292818
1656503999,1.0002475537
1656518399,1.0001833713
1656532799,1.0003802448
1656547199,1.0003648244
1656561599,1.0001235564
1656575999,1.0002994422
1656590399,0.9999323151
1656604799,0.9999398258
1656619199,1.0002179692
1656633599,0.9999144296
1656647999,0.9999340496
1656662399,1.0001489621
1656676799,1.0003264608
1656691199,1.000066109
1656705599,1.0000591092
1656719999,1.0001774372
1656734399,1.0001067501
1656748799,1.0003232768
1656763199,1.0002086695
1656777599,1.0000069899
1656791999,1.0002676208
1656806399,0.9999710314
1656820799,1.000375834
1656835199,1.0000447262
1656849599,1.000016886
1656863999,1.0000202443
1656878399,1.0003387625
1656892799,1.0003717409
1656907199,1.0001150865
1656921599,1.0000724035
1656935999,1.0001376453
1656950399,1.0002300503
1656964799,1.000289684
1656979199,1.0003059333
1656993599,1.0001910909
1657007999,1.0002820784
1657022399,1.0002927253
1657036799,1.0000562257
1657051199,0.9999426965
1657065599,1.0000529332
1657079999,1.0002496915
1657094399,1.0003029809
1657108799,1.0002153801
1657123199,1.000099831
1657137599,0.9998859214
1657151999,0.9998794516
1657166399,1.0003036019
1657180799,1.0001317002
1657195199,1.0003073956
1657209599,1.0000515503
1657223999,1.0001077931
1657238399,1.0000915452
1657252799,0.9999737006
1657267199,1.0001777476
1657281599,0.999986135
1657295999,1.0002285447
1657310399,1.0000298479
1657324799,0.9997782439
1657339199,0.9999409099
1657353599,1.0000674867
1657367999,0.9998674072
1657382399,1.0000212725
1657396799,1.0000841628
1657411199,1.0000455741
1657425599,1.0000283525
1657439999,1.0003067811
1657454399,0.9999862865
1657468799,1.0001235074
1657483199,1.0001292801
1657497599,1.0000291113
1657511999,0.9998187725
1657526399,1.0001324938
1657540799,1.0001005672
1657555199,1.0003095738
1657569599,1.0000102125
1657583999,1.000168851
1657598399,1.0000075142
1657612799,1.0000758771
1657627199,1.0000039642
1657641599,1.0001639541
1657655999,1.0001022857
1657670399,0.9998533187
1657684799,1.0001438504
1657699199,1.0002292905
1657713599,0.9999936415
1657727999,1.0002805538
1657742399,1.0002588803
1657756799,1.0000470764
1657771199,1.0000531674
1657785599,1.000117731
1657799999,1.0000253817
1657814399,0.9998443361
1657828799,1.0002677286
1657843199,0.9999969819
1657857599,1.0000509231
1657871999,1.0000579726
1657886399,0.9997995247
1657900799,1.0000133402
1657915199,0.999922926
1657929599,0.9999627813
1657943999,0.9999609128
1657958399,1.0001945661
1657972799,0.9998271165
1657987199,0.9999809208
1658001599,1.0000307682
1658015999,1.0001508993
1658030399,0.9999436927
1658044799,0.9999237479
1658059199,0.9998738323
1658073599,1.0000325819
1658087999,1.0000534342
1658102399,1.0002490431
1658116799,0.9999666924
1658131199,1.0001250453
1658145599,0.9998892269
1658159999,1.0006863088
1658174399,0.9998321679
1658188799,1.0000776019
1658203199,0.9998676594
1658217599,0.9997747721
1658231999,1.0001766491
1658246399,1.0002597007
1658260799,0.9998234024
1658275199,0.9998931902
1658289599,1.0002403469
1658303999,0.9998229244
1658318399,1.0001387248
1658332799,1.000072731
1658347199,0.9999195383
1658361599,0.9999134283
1658375999,0.9998212799
1658390399,1.0000501307
1658404799,1.0002019822
1658419199,1.0001627305
1658433599,1.0003533539
1658447999,1.000082252
1658462399,0.9999716765
1658476799,0.9997474627
1658491199,0.9997201148
1658505599,0.9999560925
1658519999,0.9998257189
1658534399,1.0000173473
1658548799,0.9998706643
1658563199,0.9999938742
1658577599,0.9998376157
1658591999,0.9997724475
1658606399,1.0001936458
1658620799,1.0000136583
1658635199,0.9999204819
1658649599,1.0001488603
1658663999,1.0001132312
1658678399,1.0001008504
1658692799,0.9999952776
1658707199,1.0000838808
1658721599,1.0001028367
1658735999,0.9999729486
1658750399,0.9999047416
1658764799,0.9998582057
1658779199,1.0000993447
1658793599,0.9997423244
1658807999,0.9999892216
1658822399,1.0000673213
1658836799,1.0000400495
1658851199,1.0002603392
1658865599,0.9998819646
1658879999,1.0001418146
1658894399,0.9998778496
1658908799,1.0001002058
1658923199,1.0000421034
1658937599,1.0002958972
1658951999,0.9998147489
1658966399,1.000114685
1658980799,1.0000324158
1658995199,1.0000543524
1659009599,1.0001094863
1659023999,0.9998876638
1659038399,0.9997376006
1659052799,1.0000221017
1659067199,0.9999725123
1659081599,1.0001145216
1659095999,0.9998097108
1659110399,0.9995224674
1659124799,0.9998547893
1659139199,0.9996779527
1659153599,0.9999265539
1659167999,0.9998974971
1659182399,0.9998028782
1659196799,1.0002111201
1659211199,1.0001662734
1659225599,0.9998656658
1659239999,0.9999563226
1659254399,0.9998518006
1659268799,1.0001528667
1659283199,0.9998624862
1659297599,0.9999657706
1659311999,0.9997973384
1659326399,0.9999534185
1659340799,1.0000677233
1659355199,1.0000097648
1659369599,0.9998766253
1659383999,1.0001141978
1659398399,0.9998373709
1659412799,0.9996167051
1659427199,1.0001140131
1659441599,1.0000987724
1659455999,1.0003100361
1659470399,1.0001198209
1659484799,0.9999344297
1659499199,1.0000895842
1659513599,1.0000696159
1659527999,1.0000474402
1659542399,1.0002825408
1659556799,0.9997841484
1659571199,1.0000322063
1659585599,1.0001320084
1659599999,0.9998948709
1659614399,1.0000272567
1659628799,1.000218735
1659643199,1.0000587117
1659657599,1.0000364043
1659671999,1.0000063322
1659686399,0.9998399091
1659700799,0.9999433673
1659715199,0.9998828515
1659729599,1.0001211442
1659743999,1.0000875641
1659758399,0.9999742034
1659772799,0.9999005601
1659787199,0.9998291321
1659801599,0.9999085357
1659815999,1.0000784373
1659830399,0.9997057151
1659844799,1.0000135238
1659859199,1.000195382
1659873599,0.9998288375
1659887999,0.9999151136
1659902399,1.0000272452
1659916799,0.9999188403
1659931199,0.9998837351
1659945599,0.9999560649
1659959999,0.9998301788
1659974399,0.9997903431
1659988799,1.0002354015
1660003199,1.0000659224
1660017599,0.9998513321
1660031999,0.9998653303
1660046399,0.9998289269
1660060799,0.9998434993
1660075199,0.9998181753
1660089599,0.9997979909
1660103999,0.9997481225
1660118399,0.999815804
1660132799,0.9998898052
1660147199,0.9998840318
1660161599,0.9997975536
1660175999,1.0001351917
1660190399,0.9999788317
1660204799,0.9999934376
1660219199,0.999888429
1660233599,0.9999938557
1660247999,0.9998340376
1660262399,0.9999144433
1660276799,0.9998960748
1660291199,0.9999576755
1660305599,0.9999135449
1660319999,0.999936128
1660334399,1.0000377236
1660348799,1.0000667217
1660363199,1.0000015427
1660377599,0.9997876771
1660391999,0.9999337109
1660406399,0.9999240356
1660420799,0.9997833827595073
1660435199,0.9999522065540345
1660449599,0.9999733301288618
1660463999,1.0000230549059823
1660478399,0.9999906476958991
1660492799,1.0000110234589328
1660507199,0.9999671447410822
1660521599,0.9998481746421553
1660535999,0.9998766733214697
1660550399,0.9998086703450018
1660564799,0.9999121130103679
1660579199,1.0000981709065089
1660593599,0.9998573409339034
1660607999,0.9999493450371453
1660622399,1.0000128794862813
1660636799,1.0000470369934853
1660651199,1.0000434591501457
1660665599,1.000084103172722
1660679999,1.0000171548660433
1660694399,1.0000611353934294
1660708799,0.9999412792319012
1660723199,0.9997295453381705
1660737599,0.9998962568119724
1660751999,0.9999083798801142
1660766399,0.9999186047658946
1660780799,0.9999545230678046
1660795199,0.9998788226456646
1660809599,0.999992554315702
1660823999,1.0000314383325353
1660838399,1.0000144697121705
1660852799,0.999988535401982
1660867199,0.9999074809650009
1660881599,1.000116252950592
1660895999,1.0000444446875625
1660910399,1.0001843728977413
1660924799,1.0002117295383692
1660939199,1.000043157216335
1660953599,1.0000276801678072
1660967999,1.0000164745645304
1660982399,1.0000002693037673
1660996799,1.0000703696502824
1661011199,1.000106226826481
1661025599,1.0001000977875552
1661039999,1.00021094196824
1661054399,1.0000718836906146
1661068799,1.000209467811844
1661083199,1.0001659830376044
1661097599,1.0000868573186248
1661111999,1.0000778664524752
1661126399,1.0001408462763068
1661140799,1.0000731204299895
1661155199,0.9998825352433066
1661169599,1.0000740483091934
1661183999,1.0000711018409605
1661198399,1.0000697758656134
1661212799,1.0001381591319054
1661227199,0.9999084508068351
1661241599,1.0001564953432607
1661255999,1.0001021221058712
1661270399,0.9999866478818163
1661284799,1.000010889831187
1661299199,0.999982225980914
1661313599,0.9999999597031666
1661327999,0.9999146540906442
1661342399,1.000135561023081
1661356799,1.0000380015013297
1661371199,0.9999257895746613
1661385599,0.9998610934237154
1661399999,0.9999870703616655
1661414399,1.000036052244532
1661428799,1.0000335026792033
1661443199,0.999998615593962
1661457599,1.0000103373222855
1661471999,0.9999597619399241
1661486399,0.9999511606052591
1661500799,0.9999772756615268
1661515199,1.0001671776861334
1661529599,0.9999893166421839
1661543999,1.000087082655774
1661558399,0.9999741999670211
1661572799,1.0001209809177924
1661587199,1.0003102974475333
1661601599,0.9999232367345219
1661615999,1.0002248697532863
1661630399,1.0002168600716284
1661644799,1.0000085983931386
1661659199,0.9999051053201006
1661673599,0.9999830987923726
1661687999,1.0000635059607772
1661702399,1.0000231565233813
1661716799,1.0000733478616957
1661731199,1.0000308623143803
1661745599,1.0000159821416073
1661759999,1.0000484281438713
1661774399,1.000032419093422
1661788799,1.0000185746715649
1661803199,0.9999023481759437
1661817599,0.9999665066890988
1661831999,1.0000468529773519
1661846399,0.9999193082002805
1661860799,0.9999699814723589
1661875199,1.000164187552951
1661889599,0.9999325143343988
1661903999,1.0000064363297172
1661918399,1.0000338350802584
1661932799,1.0000079154695038
1661947199,0.9999283482161776
1661961599,1.0000693714928022
1661975999,1.0000552258912927
1661990399,1.0000276002850808
1662004799,1.0000065135881957
1662019199,1.0001175972521148
1662033599,1.0001986941652494
1662047999,1.0000761409485626
1662062399,1.0000926057904391
1662076799,0.9999764661316608
1662091199,0.9999951282151429
1662105599,0.9999751443623542
1662119999,1.000017162914108
1662134399,1.0000182700275986
1662148799,1.0000325713470017
1662163199,1.0001008153127955
1662177599,0.9998931652691847
1662191999,0.9998996419801861
1662206399,0.999952417203953
1662220799,1.0001174269365964
1662224399,1.0000739498075977
