timestamp,price_close
1655049599,33.9708802042
1655063999,32.6212221167
1655078399,30.7432714447
1655092799,28.9161833612
1655107199,27.5334433703
1655121599,26.5308640518
1655135999,27.8469296257
1655150399,28.3406721249
1655164799,28.1923606284
1655179199,28.7306696631
1655193599,31.112781011
1655207999,28.971862752
1655222399,30.8243320341
1655236799,29.4170597636
1655251199,29.7146185362
1655265599,28.8094882212
1655279999,27.7044205663
1655294399,28.7622018189
1655308799,29.4592574327
1655323199,31.678367246
1655337599,34.4879434979
1655351999,33.9266449394
1655366399,32.6059410197
1655380799,31.2089697743
1655395199,31.2520141148
1655409599,30.8346083866
1655423999,29.9897423118
1655438399,30.0452544347
1655452799,31.6208176257
1655467199,31.6284969333
1655481599,31.0510376785
1655495999,31.2357654015
1655510399,30.7429196312
1655524799,30.0072636716
1655539199,28.529169898
1655553599,30.0239195286
1655567999,29.8411366085
1655582399,28.2882104837
1655596799,31.8079359569
1655611199,30.2683950257
1655625599,29.1334518192
1655639999,32.4416452298
1655654399,33.1487674749
1655668799,33.4843455924
1655683199,34.2437472248
1655697599,32.4204465763
1655711999,32.1410665557
1655726399,36.4258615258
1655740799,35.1412634693
1655755199,34.6047358578
1655769599,35.4171129466
1655783999,35.1579617632
1655798399,36.8137169911
1655812799,37.1756445852
1655827199,37.9846621106
1655841599,36.7525267923
1655855999,36.1211580308
1655870399,34.7959822493
1655884799,34.0087978912
1655899199,35.5561740987
1655913599,34.9901190674
1655927999,34.4682113526
1655942399,34.1216355033
1655956799,35.2095873536
1655971199,36.0332679118
1655985599,36.8638535064
1655999999,37.2392061083
1656014399,37.5123454337
1656028799,38.1752318268
1656043199,38.9546222678
1656057599,38.3817310933
1656071999,40.2552866517
1656086399,40.0513440669
1656100799,40.9677242507
1656115199,42.2120489977
1656129599,41.3595749613
1656143999,42.1443782758
1656158399,41.8974971649
1656172799,39.9982640685
1656187199,40.3016891841
1656201599,42.3328121796
1656215999,41.4598219712
1656230399,41.303569343
1656244799,41.9024168267
1656259199,40.5621301645
1656273599,40.644513581
1656287999,39.408086708
1656302399,40.0964084926
1656316799,40.5869767872
1656331199,40.3676217777
1656345599,38.7232847039
1656359999,38.3512186105
1656374399,38.4512510734
1656388799,37.6220353372
1656403199,38.4877228637
1656417599,39.3049037475
1656431999,37.3502373721
1656446399,35.8656441409
1656460799,35.3264397081
1656475199,35.4606651888
1656489599,35.2953181088
1656503999,34.7444551413
1656518399,34.668905687
1656532799,34.4143887021
1656547199,33.8739022997
1656561599,32.9699654077
1656575999,31.7758873002
1656590399,31.5771381359
1656604799,31.9046183341
1656619199,31.8650935184
